Word	Associative Bias	Alternative	bert-base-cased	bert-large-cased-whole-word-masking	roberta-base	roberta-large	distilroberta-base	DistilBERT	squeezebert/squeezebert-uncased	google/mobilebert-uncased	allenai/longformer-base-4096	allenai/longformer-large-4096	albert-base-v2	albert-large-v2	albert-xlarge-v2	albert-xxlarge-v2	distilbert-base-cased
swimming pool	open	shut	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
swimming pool	open	locked	True	True	True	False	False	True	True	True	True	False	True	True	False	True	True
badge	circular	square	True	True	True	False	False	True	True	True	True	False	False	False	True	False	True
badge	circular	triangular	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
badge	circular	obtuse	True	True	True	False	False	True	True	True	True	False	False	False	False	False	False
swing	long	short	False	False	False	True	True	True	True	True	True	True	True	False	True	False	False
spout	open	closed	False	True	True	False	False	False	False	False	True	False	True	False	True	False	True
spout	open	blocked	True	True	True	True	True	False	True	True	True	True	False	True	False	True	True
spout	open	plugged	True	True	True	True	True	True	True	True	True	True	False	False	False	True	False
lavender	purple	green	False	True	True	False	False	True	True	True	True	False	True	False	False	False	True
sandal	long	tiny	True	True	True	True	True	True	True	True	True	True	True	True	False	False	False
sandal	long	small	True	True	True	True	True	False	True	False	True	True	True	False	True	False	False
sandal	long	short	False	False	False	True	True	True	True	False	True	True	True	False	True	False	False
t-shirt	pink	blue	False	False	False	False	False	False	False	False	False	False	True	True	False	True	False
t-shirt	pink	green	True	False	True	False	False	False	False	True	False	False	True	False	True	True	False
t-shirt	pink	purple	True	True	True	False	False	True	True	True	False	False	True	True	False	True	False
fireplace	cold	hot	True	True	True	False	False	True	False	False	False	False	False	False	False	True	True
bow	curved	uncurled	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
bow	curved	straight	True	False	False	False	False	False	True	True	True	False	True	False	True	False	False
clock	wrong	right	False	True	True	False	True	False	False	True	False	False	True	False	True	False	False
whiteboard	blank	full	True	True	True	False	False	True	True	True	False	True	False	False	True	False	True
whiteboard	blank	cluttered	True	True	True	True	True	True	True	True	True	True	True	False	False	False	True
donkey	human	animal	True	False	True	True	True	True	True	True	True	True	True	True	True	False	True
pinwheel	vertical	horizontal	False	True	True	False	False	False	False	True	True	False	False	True	False	False	False
pinwheel	vertical	sideways	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
headscarf	optional	mandatory	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
closet	open	closed	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True
closet	open	shut	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
payphone	portable	stationary	True	True	False	False	False	True	True	True	False	False	True	False	False	False	True
payphone	portable	unwieldy	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
payphone	portable	fixed	False	True	False	False	False	False	True	True	False	False	True	False	False	False	False
fungus	poisonous	edible	True	False	True	False	False	False	True	False	False	False	True	False	False	False	True
scoreboard	empty	active	True	True	False	False	False	True	True	False	True	False	False	False	False	True	True
tortilla	edible	rotten	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
tortilla	edible	poisonous	True	True	True	False	False	True	False	True	True	False	True	True	False	False	True
shortbread	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
shower	warm	cold	False	False	False	True	False	False	False	False	False	True	True	False	True	False	False
handprint	recognizable	alien	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
handprint	recognizable	foreign	True	True	True	False	False	True	False	True	True	False	True	True	True	False	True
handprint	recognizable	unknown	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False
basil	edible	gerry	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
basil	edible	disintegrated	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
basil	edible	watered	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
dial	empty	full	True	True	True	True	False	True	False	False	False	True	False	True	False	True	True
dial	empty	stuffed	True	True	True	True	True	True	True	True	True	True	False	True	False	True	True
dial	empty	filled	True	True	True	True	True	True	True	True	True	False	False	True	False	True	True
parking meter	free	expensive	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
wooden leg	straight	bent	False	True	False	True	True	False	False	True	True	True	False	False	False	True	False
neck	long	short	False	True	True	True	True	True	True	False	True	True	True	False	True	False	True
owl	large	small	True	True	True	True	True	True	True	False	False	True	True	False	True	False	True
owl	large	tiny	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
owl	large	puny	True	True	True	True	True	True	True	True	True	True	True	False	False	True	True
golf club	free	expensive	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
bathrobe	long	short	False	False	False	True	True	False	True	False	True	True	True	False	True	False	False
nose	large	small	False	True	False	True	True	False	False	False	False	True	False	False	True	True	False
glue	liquid	solid	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False
gold	precious	fake	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
dustpan	empty	full	True	True	True	False	False	True	True	True	False	True	False	False	True	True	True
dustpan	empty	stuffed	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True
dustpan	empty	overflowing	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False
flamethrower	portable	stuck	True	True	True	False	False	True	True	True	True	False	False	False	False	False	True
kale	edible	inedible	False	True	True	False	False	True	False	False	True	False	True	True	False	False	False
speedometer	accurate	inaccurate	True	True	True	False	False	True	True	True	True	False	False	True	False	False	False
speedometer	accurate	wrong	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
speedometer	accurate	incorrect	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
backgammon	popular	unpopular	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
soldering iron	hot	cold	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True
minivan	expensive	cheap	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
minivan	expensive	inexpensive	True	True	True	True	True	True	True	True	True	True	False	True	False	False	True
diaper	wet	dry	False	True	False	False	False	False	True	False	False	False	True	True	False	False	True
diaper	wet	unspoiled	True	True	True	False	False	True	True	True	True	False	True	True	False	False	False
window	open	closed	True	True	True	False	False	False	True	False	False	False	True	False	True	False	True
window	open	shut	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True
window	open	sealed	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
aardvark	large	small	True	True	True	False	True	True	False	True	False	False	True	False	True	False	True
record	complete	incomplete	False	False	False	True	True	False	False	False	False	True	False	True	False	True	True
papaya	large	small	False	True	False	True	True	False	False	False	False	False	True	False	True	True	False
ladybug	female	male	True	True	False	True	True	True	True	False	False	True	True	False	False	True	True
jug	small	big	True	True	True	True	True	True	True	True	True	True	False	False	False	False	True
jug	small	large	True	True	False	False	False	True	True	True	True	False	False	True	False	False	True
jug	small	sizable	True	True	True	True	True	True	True	True	True	True	True	True	False	False	True
garbage	clean	dirty	True	True	True	False	True	True	True	True	False	False	False	True	True	True	True
tattoo	real	unreal	True	True	True	True	True	True	True	True	True	True	True	True	False	True	False
ankle	strong	weak	False	False	False	True	True	False	False	False	False	True	True	True	True	True	False
stem	smooth	rough	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
stem	smooth	thorny	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
stem	smooth	sticky	True	True	True	False	False	True	True	True	True	False	True	False	False	False	True
tadpole	long	short	False	True	False	True	True	True	True	False	True	True	False	False	True	False	True
wine bottle	open	closed	False	True	True	False	False	False	True	True	True	False	True	False	True	False	True
spear	short	long	True	False	True	False	False	False	False	True	False	False	False	True	False	True	True
cashew	bitter	smooth	True	True	True	False	False	True	True	True	False	False	False	False	False	False	True
cashew	bitter	sweet	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
cashew	bitter	savory	True	True	True	False	False	True	False	True	True	False	False	False	False	False	True
napkin ring	empty	filled	True	True	True	True	True	True	True	True	True	False	False	True	False	False	True
pasta	edible	inedible	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
pasta	edible	toxic	True	True	True	False	False	True	True	True	True	False	True	True	True	False	True
pasta	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
appetizer	optional	extra	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True
marmalade	sweet	bitter	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True
candy cane	edible	poisonous	True	True	True	False	False	True	True	True	True	False	True	True	False	False	True
