User ID	Word	Associative Bias	perplexity	id	min_k	makeSense	antonym1	antonym2	antonym3
JE2PZ3NEZGRZ	binder	empty	198.67035772899857	383	3	Yes	full		
FWD4Z73KK6F6	artichoke	edible	323.0024450589283	192	1	Yes	toxic	inedible	poisonous
76VNAHQ9VAC3	pecan	edible	976.6241379909897	317	1	Yes	inedible	uneatable	inedible
XH7FWCGRRXDJ	air conditioner	portable	317.2800106970453	643	3	Yes	stuck		
FWD4Z73KK6F6	cup	empty	71.53923417335498	9	1	Yes	full	overflowing	
C69D7VD39FKM	stereo	available	813.2723254806862	1036	3	Yes	unavailable	missing	broken
76VNAHQ9VAC3	moss	edible	597.7643320982435	946	3	Yes	inedible	uneatable	revolting
76VNAHQ9VAC3	bathtub	small	323.0334044757128	1099	5	Yes	large	spacious	huge
XH7FWCGRRXDJ	mongoose	prey	383.38691624802834	1274	5	Yes	predatory		
XH7FWCGRRXDJ	knee	weak	302.4065916535721	616	3	Yes	strong		
FPMCK2P37RW2	candlestick	empty	442.435500832425	822	3	Yes	lit	prepared	
XH7FWCGRRXDJ	puddle	full	272.2701669370766	552	3	Yes	dried		
XH7FWCGRRXDJ	stomach	upset	339.6397943872433	680	3	Yes	soothed		
XH7FWCGRRXDJ	leotard	long	112.89762534592722	229	5	Yes	short		
EZCVAWE2HAMP	skunk	edible	872.405675122025	307	1	Yes	harmful	noxious	poisonous
XH7FWCGRRXDJ	orange rind	orange	172.3719884887841	517	5	Yes	green		
DZ76R6HPTQH4	bathrobe	optional	799.2195681205493	1031	3	Yes	nudity	towel	clothes
FWD4Z73KK6F6	board game	popular	325.39393755782487	1106	5	Yes	unpopular	hated	
76VNAHQ9VAC3	almond	edible	1109.142557950048	322	1	Yes	inedible	uneatable	rotten
XH7FWCGRRXDJ	knot	simple	283.2455372122869	578	3	Yes	complicated		
FPMCK2P37RW2	pita	large	450.6272611421805	831	3	Yes	small	tiny	little
XXKCFJGVJDTX	needle	long	245.87357616661046	497	3	Yes	short	tiny	
XH7FWCGRRXDJ	armor	thick	218.38770654710805	434	3	Yes	thin		
EGZANDYA4C6Q	butter	edible	568.3395719707906	1590	5	Yes	indigestible	inedible	
XH7FWCGRRXDJ	tiger	extinct	272.4370477232426	553	3	Yes	alive		
HWDQZR3ZTFRN	cabinet	empty	97.74990655338374	95	3	Yes	full	plentiful	replete
XH7FWCGRRXDJ	gramophone	portable	114.53238267897572	146	3	Yes	stuck		
NFN2M74RPJ2Q	roulette wheel	round	174.7273230015237	324	3	Yes	angular		
DZ76R6HPTQH4	stamp	circular	644.6875208625067	1670	5	Yes	triangular	star	octagon
XH7FWCGRRXDJ	eggnog	edible	138.39954932205262	73	1	Yes	inedible		
FWD4Z73KK6F6	telephone pole	horizontal	493.4486874395162	1482	5	Yes	vertical	standing	
XH7FWCGRRXDJ	scale	symmetric	206.61512306774966	407	3	Yes	asymmetric		
FWD4Z73KK6F6	jam	good	193.13097903308307	374	3	Yes	bad	rotten	horrible
XH7FWCGRRXDJ	whoopee cushion	edible	83.52457147222067	112	5	Yes	inedible		
FWD4Z73KK6F6	eyedropper	long	78.97569509952281	135	8	Yes	short	tiny	small
DZ76R6HPTQH4	swing	vertical	847.6241876932887	1820	5	Yes	horizontal	sideways	
XH7FWCGRRXDJ	palm tree	evergreen	399.0098148942694	779	3	Yes	tropical		
XH7FWCGRRXDJ	ferry	free	236.076783162196	781	5	Yes	expensive		
FWD4Z73KK6F6	pizza	good	135.87411865053787	69	1	Yes	awful	terrible	rotten
XH7FWCGRRXDJ	syringe	empty	171.19898880193145	510	5	Yes	filled		
FWD4Z73KK6F6	popcorn	cold	216.8386933462565	428	3	Yes	warm	hot	scalding
XH7FWCGRRXDJ	mouth	open	134.0154297615091	65	1	Yes	closed		
XH7FWCGRRXDJ	flask	empty	169.696857280359	103	1	Yes	full		
XH7FWCGRRXDJ	hairpin	straight	323.30816447117667	655	3	Yes	bent		
XH7FWCGRRXDJ	nest	empty	155.944842770102	264	3	Yes	filled		
XXKCFJGVJDTX	coffee table	round	135.39345285200466	343	5	Yes			
FPMCK2P37RW2	mailbox	empty	122.97724287570094	56	1	Yes	full	stuffed	filled
XH7FWCGRRXDJ	wooden leg	rigid	352.863815766584	1186	5	Yes	bendable		
XH7FWCGRRXDJ	bookshelf	empty	172.73418369737774	107	1	Yes	filled		
C69D7VD39FKM	rattlesnake	edible	723.8645312215114	1743	5	Yes	poisonous	inedible	harmful
EGZANDYA4C6Q	leek	edible	577.7528130771287	272	1	Yes	inedible	toxic	indigestible
XH7FWCGRRXDJ	grain	good	193.54168509322471	614	5	Yes	bad		
XH7FWCGRRXDJ	envelope	blank	204.90266018264703	662	5	Yes	full		
XH7FWCGRRXDJ	couch	empty	90.807151264364	79	3	Yes	occupied		
XH7FWCGRRXDJ	pogo stick	plastic	131.110184731773	314	5	Yes	glass		
XXKCFJGVJDTX	spaghetti	cold	243.57647193759703	818	5	Yes	hot	warm	
W9XTVGDF6CV4	harp	sacred	590.8365091002368	1614	5	Yes	profane		
FWD4Z73KK6F6	air conditioner	electric	149.96468280695632	416	5	Yes	battery		
W9XTVGDF6CV4	pumpkin	edible	563.5062629110485	268	1	Yes	inedible		
NFN2M74RPJ2Q	music box	musical	350.8804262319452	1180	5	Yes	tuneless	discordant	
A969KQ7EMVW3	coffee	good	85.76291811984693	70	3	Yes	bad	undrinkable	
R7AZQKJ2FQVT	pantsuit	optional	1047.3057094220894	1083	3	Yes			
XH7FWCGRRXDJ	paper bag	heavy	125.27031217137598	178	3	Yes	light		
XH7FWCGRRXDJ	freezer	cold	223.99205967169274	144	1	Yes	hot		
XH7FWCGRRXDJ	cilantro	edible	86.2481135463879	21	1	Yes	inedible		
XH7FWCGRRXDJ	shower cap	circular	666.4836383249642	1689	5	Yes	square		
FPMCK2P37RW2	folder	empty	147.17908410527926	79	1	Yes	filled	full	occupied
FPMCK2P37RW2	tab	blank	545.7961841282889	917	3	Yes	full	claimed	
XXKCFJGVJDTX	pipe	long	243.92422971861257	492	3	Yes	short	small	
FPMCK2P37RW2	lemon	sweet	411.95478612882806	1332	5	Yes	bitter	sour	
NFN2M74RPJ2Q	cloud	there	176.91260292196134	111	1	Yes	here		
FWD4Z73KK6F6	zucchini	Italian	47.995000509996224	11	3	Yes	german	american	
XH7FWCGRRXDJ	throne	vacant	229.2376274541816	747	5	Yes	occupied		
2VHW4RE6AKTN	honey	good	179.52068733231758	333	3	Yes	bad	awful	terrible
FPMCK2P37RW2	bed	empty	49.79974021906429	14	3	Yes	full	occupied	unavailable
XH7FWCGRRXDJ	prune	fruit	512.2107454968431	1516	5	Yes	fake		
XH7FWCGRRXDJ	mug	cold	142.92954249469543	225	3	Yes	hot		
FWD4Z73KK6F6	exhaust pipe	straight	373.64600905012657	217	1	Yes	curved	crooked	bent
XXKCFJGVJDTX	puppet	dead	249.44821700788967	155	1	Yes	alive	functional	animated
XH7FWCGRRXDJ	bubble wrap	edible	423.4303162189797	1352	5	Yes	inedible		
XH7FWCGRRXDJ	lizard	poisonous	410.7051955620843	789	3	Yes	edible		
XH7FWCGRRXDJ	poinsettia	long	114.35322749500645	240	5	Yes	short		
XH7FWCGRRXDJ	hourglass	empty	115.88063069465423	49	1	Yes	full		
FWD4Z73KK6F6	tattoo	there	135.67212467897042	345	5	Yes	missing	gone	
XH7FWCGRRXDJ	card	empty	126.64395463811087	297	5	Yes	full		
XH7FWCGRRXDJ	bed	warm	104.49437115553856	192	5	Yes	cold		
FWD4Z73KK6F6	hoe	long	664.5088743763048	979	3	Yes	short		
XH7FWCGRRXDJ	notebook	empty	153.78460868828267	258	3	Yes	filled		
FPMCK2P37RW2	hay	warm	261.74616103377724	163	1	Yes	cold	frozen	wet
FWD4Z73KK6F6	beehive	large	207.52895698159168	674	5	Yes	small	tiny	puny
XH7FWCGRRXDJ	game	simple	94.77408708399591	86	3	Yes	complex		
XH7FWCGRRXDJ	mashed potato	edible	307.33465076309153	624	3	Yes	inedible		
XH7FWCGRRXDJ	pistachio	edible	79.7194672867675	57	3	Yes	inedible		
FPMCK2P37RW2	surfboard	rigid	291.9967154397288	595	3	Yes	flexible	broken	bent
XH7FWCGRRXDJ	hot chocolate	good	66.63606381536513	57	5	Yes	bad		
W9XTVGDF6CV4	bikini	transparent	535.379410298219	1555	5	Yes	intransparent 		
XH7FWCGRRXDJ	chimney	steep	332.4690217478306	1128	5	Yes	flat		
XH7FWCGRRXDJ	notepad	empty	238.20704672585086	479	3	Yes	full		
DZ76R6HPTQH4	loveseat	there	629.3603938316753	1646	5	Yes	removed	delivered	shipped
FWD4Z73KK6F6	water bottle	plastic	310.5015035122593	188	1	Yes	steel		
XH7FWCGRRXDJ	hook	long	257.1144833538688	515	3	Yes	short		
XH7FWCGRRXDJ	man	here	55.296368286264716	39	8	Yes	there		
XH7FWCGRRXDJ	doll	human	309.08486254005936	1042	5	Yes	inhuman		
FPMCK2P37RW2	pancake	edible	511.5497673980442	257	1	Yes	ruined	spoiled	contaminated
XH7FWCGRRXDJ	mold	perfect	189.9898507320377	363	3	Yes	imperfect		
XH7FWCGRRXDJ	envelope	open	144.51536164326922	383	5	Yes	closed		
XH7FWCGRRXDJ	tent	full	144.0870997906463	379	5	Yes	empty		
XH7FWCGRRXDJ	jar	heavy	234.38844293134227	768	5	Yes	light		
XH7FWCGRRXDJ	foot	long	281.75608664235506	953	5	Yes	short		
QHKQ32WVQEGN	quad	symmetrical	1174.1780057762085	1101	3	Yes	asymmetrical		
R7AZQKJ2FQVT	windowsill	high	584.1081728068374	941	3	Yes			
XH7FWCGRRXDJ	bagpipe	musical	321.5795213194643	1091	5	Yes	fake		
XH7FWCGRRXDJ	box	empty	80.34877592319874	16	1	Yes	full		
XH7FWCGRRXDJ	goblet	empty	131.87877697364746	193	3	Yes	full		
FWD4Z73KK6F6	champagne	good	131.27339623824926	62	1	Yes	awful	terrible	horrible
XH7FWCGRRXDJ	stingray	edible	440.7530600590408	1381	5	Yes	inedible		
FPMCK2P37RW2	milkshake	sweet	473.44719156970876	1454	5	Yes	sour	bitter	bland
XH7FWCGRRXDJ	orchid	poisonous	505.7004606711806	879	3	Yes	edible		
DZ76R6HPTQH4	spur	long	752.0718175429846	1018	3	Yes	short	stubby	petite
XH7FWCGRRXDJ	drawer	empty	100.39043795156384	175	5	Yes	full		
FPMCK2P37RW2	onion	edible	535.9515627104872	263	1	Yes	rotten	poisoned	
EGZANDYA4C6Q	toothpaste	liquid	1185.560552253961	1920	5	Yes	charcoal	dry	powder
XH7FWCGRRXDJ	buffet	open	307.1576710534115	1037	5	Yes	closed		
7G7NZEEGPR4K	bush	dead	203.5921478119297	392	3	Yes	alive	healthy	thriving
XH7FWCGRRXDJ	brush	long	195.48788148160386	621	5	Yes	short		
FWD4Z73KK6F6	soccer ball	round	229.50898360988867	750	5	Yes	square	triangular	
XH7FWCGRRXDJ	ant	alive	322.98242313566317	1096	5	Yes	dead		
EZCVAWE2HAMP	scale	linear	708.2837238112711	1001	3	Yes	curvy	jagged	nonlinear
XH7FWCGRRXDJ	cheese	hard	371.83434582820536	739	3	Yes	soft		
FWD4Z73KK6F6	ping-pong table	endless	68.7239510335625	41	3	Yes	short	tiny	small
DZ76R6HPTQH4	pipe	cylindrical	607.3497527599409	1630	5	Yes	rectangle	square	joint
XH7FWCGRRXDJ	wooden leg	hollow	483.6406271039513	252	1	Yes	dense		
XH7FWCGRRXDJ	oil	expensive	238.5784212873957	481	3	Yes	inexpensive		
XH7FWCGRRXDJ	pocket	empty	102.39194235249285	32	1	Yes	full		
XH7FWCGRRXDJ	soup	ready	77.92131528903556	131	8	Yes	unprepared		
FWD4Z73KK6F6	altar	empty	119.739250644034	167	3	Yes	full	clogged	
XH7FWCGRRXDJ	gel	edible	666.7519190206917	980	3	Yes	inedible		
XH7FWCGRRXDJ	trowel	long	162.01600420879302	287	3	Yes	short		
XH7FWCGRRXDJ	credit card	optional	198.4506977437576	635	5	Yes	mandatory		
XH7FWCGRRXDJ	treasure	empty	241.18291977368838	811	5	Yes	full		
XH7FWCGRRXDJ	pomegranate	edible	49.98456788130714	15	3	Yes	inedible		
FPMCK2P37RW2	football	good	216.3372827606794	712	5	Yes	damaged	unusable	
XH7FWCGRRXDJ	boy	alone	107.87586406134886	207	5	Yes	accompanied		
XH7FWCGRRXDJ	tadpole	poisonous	261.5581394819437	879	5	Yes	edible		
XH7FWCGRRXDJ	yo-yo	plastic	86.11488507028582	123	5	Yes	glass		
XH7FWCGRRXDJ	weed	poisonous	199.37880276435538	637	5	Yes	edible		
XH7FWCGRRXDJ	trough	deep	359.10763751431466	707	3	Yes	shallow		
FPMCK2P37RW2	ping-pong table	circular	76.95766918698678	85	5	Yes	square	standard	rectangular
DZ76R6HPTQH4	caviar	edible	722.2860870025959	295	1	Yes	leftovers	expired	
FWD4Z73KK6F6	hobbyhorse	one	138.10816280472108	356	5	Yes	many		
XH7FWCGRRXDJ	canvas	blank	258.7888893944341	522	3	Yes	filled		
XH7FWCGRRXDJ	puppy	dead	156.7386447029052	88	1	Yes	alive		
XH7FWCGRRXDJ	belt buckle	optional	266.1412786004821	536	3	Yes	mandatory		
XH7FWCGRRXDJ	cornmeal	bitter	197.43754868256	628	5	Yes	sweet		
XH7FWCGRRXDJ	gum	edible	443.76174135680776	241	1	Yes	inedible		
FPMCK2P37RW2	figurine	small	445.68151572275696	1395	5	Yes	large	huge	gigantic
XH7FWCGRRXDJ	toilet	open	166.30594528069742	297	3	Yes	shut		
XH7FWCGRRXDJ	eye	open	155.7898043131374	263	3	Yes	closed		
XH7FWCGRRXDJ	gift	good	133.96399728638934	331	5	Yes	bad		
76VNAHQ9VAC3	broccoli	edible	677.6303239837678	289	1	Yes	inedible	uneatable	rotten
W9XTVGDF6CV4	bookshelf	large	560.4508507516691	1581	5	Yes	small		
XH7FWCGRRXDJ	bacon	cold	161.49798784332626	467	5	Yes	hot		
XH7FWCGRRXDJ	tool	useful	284.28417274994393	961	5	Yes	useless		
EGZANDYA4C6Q	gong	large	989.7952769633612	1073	3	Yes	small	tiny	short
FWD4Z73KK6F6	clipboard	empty	186.81231437702297	351	3	Yes	full	overflowing	stuffed
XH7FWCGRRXDJ	pallet	empty	162.44549362678742	95	1	Yes	full		
XH7FWCGRRXDJ	trampoline	stationary	71.12786410937453	92	8	Yes	mobile		
M73R33QFT7KW	ambulance	there	84.42318242777124	164	8	Yes	gone	missing	elsewhere
XH7FWCGRRXDJ	table	complete	149.91006008503732	249	3	Yes	incomplete		
XH7FWCGRRXDJ	cufflink	gold	113.84843538293345	142	3	Yes	silver		
FWD4Z73KK6F6	bowl	hollow	344.78787168753104	685	3	Yes	thick	heavy	stuffed
FPMCK2P37RW2	aardvark	extinct	56.86453301360228	25	3	Yes	common	alive	present
DZ76R6HPTQH4	wax	liquid	642.6112363250163	1667	5	Yes	mushy	gel	hardened
XH7FWCGRRXDJ	beehive	small	187.22056371611006	577	5	Yes	huge		
XH7FWCGRRXDJ	dagger	sharp	141.56416355873685	368	5	Yes	dull		
FPMCK2P37RW2	exhaust pipe	vertical	522.7342754656572	1531	5	Yes	horizontal	angled	curved
FWD4Z73KK6F6	tarantula	male	241.07139073982282	810	5	Yes	female		
XH7FWCGRRXDJ	ukulele	musical	145.78242474292773	235	3	Yes	fake		
FPMCK2P37RW2	pulpit	empty	225.892926724572	739	5	Yes	occupied	full	
JE2PZ3NEZGRZ	iron	iron	203.8111816300257	393	3	Yes	gold	aluminum	
XH7FWCGRRXDJ	turnstile	automatic	134.64103127061688	202	3	Yes	manual		
XH7FWCGRRXDJ	cake mix	simple	351.4209279036306	1181	5	Yes	complicated		
XH7FWCGRRXDJ	desk	empty	65.73087863414962	6	1	Yes	full		
FPMCK2P37RW2	star fruit	edible	474.03294207170785	250	1	Yes	rotten	poisonous	spoiled
FPMCK2P37RW2	globe	round	299.75193401244	612	3	Yes	oblong	squashed	flat
XH7FWCGRRXDJ	television	good	190.66825084246602	120	1	Yes	bad		
NFN2M74RPJ2Q	test tube	cylindrical	555.3794665895523	922	3	Yes	angular	asymmetric	cubic
FWD4Z73KK6F6	bowling ball	spherical	498.21272546474717	871	3	Yes	crooked	squarish	triangular
FWD4Z73KK6F6	sandbag	portable	444.9983710022677	825	3	Yes	immobile		
NFN2M74RPJ2Q	alligator	large	469.96802543826203	1448	5	Yes	small	tiny	little
R7AZQKJ2FQVT	jukebox	simple	864.5630176592528	1828	5	Yes	streamlined		
FPMCK2P37RW2	scoreboard	accurate	72.14059369567083	100	8	Yes	inaccurate	wrong	false
XH7FWCGRRXDJ	diving board	portable	294.8416877175658	602	3	Yes	stuck		
EZCVAWE2HAMP	toe	long	888.7181467093504	1056	3	Yes	short	small	little
76VNAHQ9VAC3	stuffing	good	310.13808430052507	631	3	Yes	bad	poor	sub-par
FWD4Z73KK6F6	candy cane	candy	446.1582347517368	243	1	Yes	fruit	vegetable	
NFN2M74RPJ2Q	bolt	open	180.38941855343373	336	3	Yes	closed	locked	sealed
EZCVAWE2HAMP	strap	elastic	526.2551498881646	901	3	Yes	solid	rigid	inflexible
XH7FWCGRRXDJ	fishhook	long	254.500142373876	853	5	Yes	short		
FWD4Z73KK6F6	chili	edible	476.8052177359643	857	3	Yes	inedible	toxic	poisonous
XH7FWCGRRXDJ	robe	long	264.49319751406523	888	5	Yes	short		
3MMFR6RXMZM2	seafood	good	201.27185478039246	645	5	Yes	disgusting	gross	horrible
XH7FWCGRRXDJ	popcorn	hot	227.15410461577	745	5	Yes	cold		
XH7FWCGRRXDJ	tennis ball	round	291.91624876607466	181	1	Yes	square		
FPMCK2P37RW2	diving board	plastic	219.29985345474827	721	5	Yes	metal	composite	rock
XH7FWCGRRXDJ	cornucopia	large	38.72499739902155	5	5	Yes	small		
FPMCK2P37RW2	raft	full	237.4051196235209	477	3	Yes	empty	light	unused
XH7FWCGRRXDJ	oyster	edible	508.98499520115683	255	1	Yes	inedible		
XH7FWCGRRXDJ	telephone pole	vertical	453.63022808603563	835	3	Yes	horizontal		
XH7FWCGRRXDJ	urn	empty	149.40987424564574	84	1	Yes	filled		
FWD4Z73KK6F6	pillow	empty	111.5656225488247	39	1	Yes	full	stuffed	
XH7FWCGRRXDJ	giraffe	extinct	191.60517935159248	370	3	Yes	alive		
XH7FWCGRRXDJ	hammer	heavy	125.94033677276691	60	1	Yes	light		
XH7FWCGRRXDJ	maple syrup	edible	270.57084347732297	548	3	Yes	inedible		
XH7FWCGRRXDJ	sauerkraut	German	84.45213153340323	66	3	Yes	english		
XH7FWCGRRXDJ	yo-yo	circular	112.10385049655257	226	5	Yes	square		
XH7FWCGRRXDJ	milk	sweet	231.9934540662048	761	5	Yes	bitter		
W9XTVGDF6CV4	pepperoni	edible	971.6534745635884	1070	3	Yes	inedible	toxic	
XH7FWCGRRXDJ	beer	cold	89.48188456174255	77	3	Yes	warm		
XH7FWCGRRXDJ	playpen	empty	72.88561653202889	44	3	Yes	full		
DZ76R6HPTQH4	blackberry	edible	937.3347412523134	1066	3	Yes	poison	old	rancid
XH7FWCGRRXDJ	backpack	heavy	145.17301736064638	232	3	Yes	light		
DZ76R6HPTQH4	cardboard	blank	647.7890489599138	972	3	Yes	printed	decorated	
XH7FWCGRRXDJ	landmine	explosive	209.5235691715289	412	3	Yes	safe		
XH7FWCGRRXDJ	bowling ball	plastic	338.55337432738656	1141	5	Yes	metal		
XH7FWCGRRXDJ	eye	visible	230.0313795802013	754	5	Yes	invisible		
XH7FWCGRRXDJ	footrest	flat	80.79883347471893	102	5	Yes	bumpy		
FWD4Z73KK6F6	lime	edible	668.7196372034776	288	1	Yes	toxic	inedible	poisonous
FWD4Z73KK6F6	fruit	edible	207.5966549634388	132	1	Yes	toxic	inedible	poisonous
NFN2M74RPJ2Q	mouse	intelligent	346.69747442562783	1166	5	Yes	stupid	unintelligent	dim
FWD4Z73KK6F6	cuckoo clock	ancient	132.1723345760248	320	5	Yes	modern	new	
EZCVAWE2HAMP	charger	portable	895.8242768370003	1841	5	Yes	immobile	immovable	fixed
FPMCK2P37RW2	bubble	empty	220.35267689672386	142	1	Yes	full	filled	
FWD4Z73KK6F6	gondola	empty	186.2639484255289	574	5	Yes	full	overflowing	stuffed
XH7FWCGRRXDJ	sea urchin	poisonous	241.40935579945838	488	3	Yes	edible		
XH7FWCGRRXDJ	money	yours	59.128405131233606	53	8	Yes	his		
FWD4Z73KK6F6	skin	smooth	92.47959535981607	144	5	Yes	rough	coarse	
FPMCK2P37RW2	marble	precious	540.0466585059535	1564	5	Yes	common	cheap	ruined
XH7FWCGRRXDJ	lanyard	gold	71.90376560531513	72	5	Yes	red		
XH7FWCGRRXDJ	birdhouse	open	168.6756850815646	101	1	Yes	closed		
XH7FWCGRRXDJ	locker	open	196.71029888598545	625	5	Yes	closed		
FPMCK2P37RW2	coal	hot	208.9467927551337	679	5	Yes	cold	icy	chilly
W9XTVGDF6CV4	pitchfork	long	537.7486113230002	1557	5	Yes	short		
FWD4Z73KK6F6	money	there	77.19454047942374	88	5	Yes	gone	missing	
FWD4Z73KK6F6	beanbag	portable	475.2512595927901	1457	5	Yes	immobile	unlovable	heavy
XH7FWCGRRXDJ	screen	empty	77.39862245486465	11	1	Yes	full		
XH7FWCGRRXDJ	pipe	long	243.92422971861257	491	3	Yes	short		
EZCVAWE2HAMP	blackberry	poisonous	646.5013330523346	1671	5	Yes	non-toxic	safe	fine
XH7FWCGRRXDJ	dalmatian	human	140.18502025100722	219	3	Yes	canine		
4YNXDR4CKEZM	snail	edible	1139.062695380529	1097	3	Yes	inedible	rotten	molly
FWD4Z73KK6F6	panther	prey	510.462526907871	1512	5	Yes	predator	hunting	
FWD4Z73KK6F6	parking meter	full	75.93153484943952	81	5	Yes	empty	expired	
XH7FWCGRRXDJ	boy	dead	45.09820388629478	9	3	Yes	alive		
DZ76R6HPTQH4	raspberry	edible	695.8164518737905	294	1	Yes	smashed	dropped	destroyed
FPMCK2P37RW2	pillow	warm	128.90061625706934	187	3	Yes	cool	cold	comfortable
XH7FWCGRRXDJ	puddle	empty	274.5482683951429	560	3	Yes	overflowing		
XH7FWCGRRXDJ	power line	overhead	295.8163286642273	1000	5	Yes	underneath		
FWD4Z73KK6F6	satellite dish	circular	316.3305708080419	1073	5	Yes	square	rectangular	triangular
XH7FWCGRRXDJ	basket	round	350.54863455618425	1179	5	Yes	square		
XH7FWCGRRXDJ	test tube	circular	456.40416954074544	1413	5	Yes	rectangular		
XH7FWCGRRXDJ	fire	hot	61.95548890688818	61	8	Yes	cold		
XH7FWCGRRXDJ	nail	sharp	215.94553563340511	706	5	Yes	dull		
NFN2M74RPJ2Q	seal	circular	464.4391352397103	848	3	Yes	angular	square	
FWD4Z73KK6F6	crepe	edible	172.67110280326088	519	5	Yes	inedible	toxic	poisonous
FPMCK2P37RW2	teapot	cold	278.96952932011186	942	5	Yes	warm	hot	empty
DZ76R6HPTQH4	cocoon	elastic	738.9186937556558	1014	3	Yes	stiff	hard	unbending
FWD4Z73KK6F6	pickle	edible	444.2408553364622	242	1	Yes	inedible	toxic	poisonous
DZ76R6HPTQH4	crab	edible	682.8226097169421	292	1	Yes	sick	diseased	ill
XH7FWCGRRXDJ	heater	cold	134.10070419813604	333	5	Yes	hot		
2ZF2RAMFQQ3M	shell	hollow	236.7734929361164	473	3	Yes	full	filled	solid
XH7FWCGRRXDJ	face	human	167.29330552137438	300	3	Yes	feline		
R7AZQKJ2FQVT	aloe	edible	364.6549377686718	721	3	Yes			
XH7FWCGRRXDJ	sundial	ancient	236.66738846179518	470	3	Yes	new		
EZCVAWE2HAMP	jukebox	musical	894.857703214988	1840	5	Yes	discordant	melodious	dissonant
FWD4Z73KK6F6	ring	circular	313.5571212153447	638	3	Yes	square	triangular	
FPMCK2P37RW2	dashboard	clear	335.75106599875267	1134	5	Yes	cluttered	filled	
XH7FWCGRRXDJ	file	empty	117.29915976068537	158	3	Yes	full		
FPMCK2P37RW2	toad	small	475.7337462983072	1458	5	Yes	large	huge	gigantic
XH7FWCGRRXDJ	paper plate	empty	160.0930356927791	282	3	Yes	full		
NFN2M74RPJ2Q	sloth	edible	353.53985247223466	1190	5	Yes	inedible	unpalatable	indigestible
XH7FWCGRRXDJ	compass	accurate	229.40088392499737	145	1	Yes	inaccurate		
XH7FWCGRRXDJ	duct	open	501.30183536195307	1494	5	Yes	closed		
XXKCFJGVJDTX	pastry	delicious	167.0775029346247	492	5	Yes	disgusting	gross	bad
XH7FWCGRRXDJ	gift	free	169.18905042235198	498	5	Yes	expensive		
XH7FWCGRRXDJ	plug	empty	224.0993203130082	443	3	Yes	full		
XH7FWCGRRXDJ	throne	empty	136.51855153459294	70	1	Yes	full		
XH7FWCGRRXDJ	tarantula	poisonous	140.06141074065383	74	1	Yes	safe		
FPMCK2P37RW2	gel	liquid	545.8807738505965	918	3	Yes	hardened	solid	frozen
FWD4Z73KK6F6	breadstick	edible	451.8140762961412	1406	5	Yes	toxic	poisonous	inedible
XH7FWCGRRXDJ	machete	long	376.94430144108014	1264	5	Yes	short		
W9XTVGDF6CV4	garlic	edible	572.7146348725165	271	1	Yes	inedible	unpalatable	indigestible
NFN2M74RPJ2Q	honeypot	empty	171.05414968570398	312	3	Yes	full		
FPMCK2P37RW2	hand	strong	151.5839537658681	253	3	Yes	weak	injured	hurt
EZCVAWE2HAMP	fingerprint	visible	729.3849973975647	1749	5	Yes	invisible	unclear	hidden
EGZANDYA4C6Q	coffeemaker	mechanical	1067.2665629213107	1896	5	Yes	manual		
XXKCFJGVJDTX	backpack	full	137.41231857077258	352	5	Yes	empty	bare	void
XH7FWCGRRXDJ	shield	round	335.02085107787553	1133	5	Yes	square		
C69D7VD39FKM	tablecloth	linen	754.9433429704904	1764	5	Yes	silk	plastic	cotton
XH7FWCGRRXDJ	hourglass	endless	369.39029322570804	1241	5	Yes	limited		
XH7FWCGRRXDJ	stair	steep	237.78170669971271	150	1	Yes	flat		
FWD4Z73KK6F6	syrup	bitter	667.2108528995751	981	3	Yes	sweet	tasty	delicious
XH7FWCGRRXDJ	sewing kit	expensive	451.8052432711385	833	3	Yes	cheap		
XH7FWCGRRXDJ	candy	good	183.9263188463557	343	3	Yes	bad		
FPMCK2P37RW2	navel	round	599.6413863484518	949	3	Yes	missing		
XH7FWCGRRXDJ	nightstand	empty	128.81981563869772	61	1	Yes	full		
XH7FWCGRRXDJ	roller	hard	675.508819268078	1700	5	Yes	soft		
EZCVAWE2HAMP	quad	circular	689.3189877215013	1713	5	Yes	rectangular	triangular	flat
FWD4Z73KK6F6	wax paper	thick	195.37009210256642	620	5	Yes	thin	skinny	
A969KQ7EMVW3	money	here	79.31625801076001	137	8	Yes			
XH7FWCGRRXDJ	cornucopia	circular	58.947644337224595	39	5	Yes	square		
XH7FWCGRRXDJ	drill	over	163.19587276849845	97	1	Yes	incomplete		
NFN2M74RPJ2Q	mouse	intelligent	346.69747442562783	1167	5	Yes	stupid	unintelligent	dim
EZCVAWE2HAMP	seaweed	toxic	633.1237817244454	1653	5	Yes	non-toxic	harmless	safe
A969KQ7EMVW3	bottle	full	91.0502604667889	138	5	Yes	empty	desolate	
QHKQ32WVQEGN	ostrich	large	1034.7775324767226	1885	5	Yes	small	little	tiny
XH7FWCGRRXDJ	navel	flat	458.37492108256515	840	3	Yes	curved		
XH7FWCGRRXDJ	bell pepper	edible	353.49467566738616	205	1	Yes	inedible		
XH7FWCGRRXDJ	bowling ball	round	271.4882958497778	911	5	Yes	cubical		
XH7FWCGRRXDJ	barrel	empty	140.9960533077826	364	5	Yes	full		
XH7FWCGRRXDJ	compass	right	179.66130107773034	546	5	Yes	wrong		
FPMCK2P37RW2	bead	small	586.6829408308837	1611	5	Yes	large	huge	gigantic
